Ride,Date/Time,Wait Time
Jurassic Park River Adventure,2020-01-03 12:25:03,35
Jurassic Park River Adventure,2020-01-03 12:30:04,35
Jurassic Park River Adventure,2020-01-03 12:35:03,35
Jurassic Park River Adventure,2020-01-03 12:40:03,35
Jurassic Park River Adventure,2020-01-03 12:45:03,35
Jurassic Park River Adventure,2020-01-03 12:50:03,35
Jurassic Park River Adventure,2020-01-03 12:55:03,45
Jurassic Park River Adventure,2020-01-03 13:00:04,45
Jurassic Park River Adventure,2020-01-03 13:05:06,45
Jurassic Park River Adventure,2020-01-03 13:10:03,45
Jurassic Park River Adventure,2020-01-03 13:15:03,45
Jurassic Park River Adventure,2020-01-03 13:20:03,45
Jurassic Park River Adventure,2020-01-03 13:25:03,45
Jurassic Park River Adventure,2020-01-03 13:30:03,45
Jurassic Park River Adventure,2020-01-03 13:35:03,45
Jurassic Park River Adventure,2020-01-03 13:40:03,45
Jurassic Park River Adventure,2020-01-03 13:45:02,45
Jurassic Park River Adventure,2020-01-03 13:50:03,45
Jurassic Park River Adventure,2020-01-03 13:55:03,45
Jurassic Park River Adventure,2020-01-03 14:00:04,45
Jurassic Park River Adventure,2020-01-03 14:05:04,45
Jurassic Park River Adventure,2020-01-03 14:10:03,45
Jurassic Park River Adventure,2020-01-03 14:15:03,45
Jurassic Park River Adventure,2020-01-03 14:20:03,45
Jurassic Park River Adventure,2020-01-03 14:25:03,45
Jurassic Park River Adventure,2020-01-03 14:30:03,45
Jurassic Park River Adventure,2020-01-03 14:35:03,45
Jurassic Park River Adventure,2020-01-03 14:40:03,45
Jurassic Park River Adventure,2020-01-03 14:45:02,60
Jurassic Park River Adventure,2020-01-03 14:50:03,60
Jurassic Park River Adventure,2020-01-03 14:55:02,80
Jurassic Park River Adventure,2020-01-03 15:00:03,80
Jurassic Park River Adventure,2020-01-03 15:05:03,80
Jurassic Park River Adventure,2020-01-03 15:10:03,80
Jurassic Park River Adventure,2020-01-03 15:15:03,80
Jurassic Park River Adventure,2020-01-03 15:20:04,80
Jurassic Park River Adventure,2020-01-03 15:25:02,65
Jurassic Park River Adventure,2020-01-03 15:30:03,75
